Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Monaco J.,Delic A.,23.0,136.0,1380.0,314.0,6.0,3.0,7.0,6.0,5.0,7.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,1.22,4.0,1.28,3.46,1.25,3.75,1.299,4.05,1.3,3.4
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Verdasco F.,49.0,28.0,657.0,1050.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,3.39,1.3,3.35,1.3,3.0,1.364,3.25,1.408,3.0,1.37
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Santoro F.,1.0,36.0,7180.0,852.0,6.0,1.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.005,17.0,1.01,13.5,1.01,15.0,1.017,41.0,1.02,15.0
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Bolelli S.,3.0,70.0,4315.0,541.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.005,17.0,1.03,12.0,1.02,11.0,1.017,41.0,1.02,15.0
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Istomin D.,22.0,216.0,1385.0,193.0,7.0,6.0,6.0,3.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.01,15.0,1.03,10.5,1.03,10.0,1.025,28.5,1.02,15.0
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Del Potro J.M.,5.0,53.0,2615.0,625.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Retired,1.12,5.5,1.18,4.45,1.167,4.5,1.185,5.91,1.14,5.4
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Tursunov D.,62.0,32.0,588.0,965.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,4.33,1.19,3.75,1.25,3.75,1.25,4.35,1.274,3.8,1.25
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Melzer J.,57.0,71.0,615.0,540.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.37,1.55,2.4,1.533,2.375,1.592,2.59,1.6,2.28
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Haase R.,46.0,103.0,661.0,424.0,4.0,6.0,6.0,4.0,6.0,0.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.53,2.37,1.6,2.3,1.667,2.1,1.704,2.32,1.6,2.28
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Spadea V.,Gremelmayr D.,80.0,119.0,515.0,366.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,6.0,9.0,7.0,3.0,2.0,Completed,1.33,3.25,1.35,3.1,1.364,3.0,1.4,3.3,1.3,3.4
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Nalbandian D.,Luczak P.,10.0,90.0,1775.0,464.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.03,11.0,1.04,9.25,1.05,8.5,1.05,16.0,1.06,8.6
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Lee H.T.,7.0,47.0,2005.0,659.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.3,1.286,3.5,1.328,3.75,1.3,3.4
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Russell M.,15.0,101.0,1610.0,426.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,6.75,1.111,6.0,1.098,9.2,1.12,5.85
ATP,2008,6,Melbourne,Australian Open,2008-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Safin M.,16.0,58.0,1600.0,610.0,6.0,4.0,6.0,4.0,2.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.67,2.12,1.615,2.2,1.588,2.6,1.64,2.2
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Gicquel M.,4.0,73.0,2825.0,535.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,9.0,1.07,7.19,1.063,8.0,1.065,13.5,1.07,8.5
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Garcia-Lopez G.,38.0,86.0,789.0,477.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,4.5,1.25,3.9,1.222,4.333,1.246,4.66,1.24,3.9
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Youzhny M.,Karlovic I.,14.0,24.0,1670.0,1360.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.38,2.87,1.45,2.6,1.4,2.75,1.405,3.27,1.44,2.7
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Mathieu P.H.,Koubek S.,25.0,68.0,1320.0,556.0,4.0,6.0,7.0,6.0,2.0,6.0,7.0,5.0,8.0,6.0,3.0,2.0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.578,2.63,1.57,2.34
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Simon G.,2.0,33.0,5780.0,955.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,11.0,1.05,8.5,1.04,9.0,1.067,13.0,1.05,9.5
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Andreev I.,8.0,35.0,1895.0,890.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.0,1.28,3.46,1.222,4.0,1.273,4.36,1.26,3.7
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nieminen J.,Fish M.,26.0,43.0,1075.0,685.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.9,1.8,1.87,1.87,1.833,1.833,2.04,1.877,1.86,1.91
ATP,2008,6,Melbourne,Australian Open,2008-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Kohlschreiber P.,Roddick A.,27.0,6.0,1075.0,2530.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,5.0,1.14,4.67,1.17,5.5,1.125,5.8,1.189,4.35,1.2
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Monaco J.,13.0,23.0,1685.0,1380.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.28,3.5,1.28,3.46,1.3,3.4,1.328,3.75,1.26,3.75
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Grosjean S.,15.0,46.0,1610.0,661.0,4.0,6.0,2.0,6.0,6.0,0.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.25,3.75,1.32,3.22,1.286,3.5,1.267,4.45,1.28,3.55
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Gonzalez F.,57.0,7.0,615.0,2005.0,6.0,2.0,6.0,7.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.44,2.6,1.45,2.75,1.4,2.97,1.461,2.85,1.4
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Tipsarevic J.,1.0,49.0,7180.0,657.0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,1.0,10.0,8.0,3.0,2.0,Completed,1.01,15.0,1.01,13.5,1.01,17.0,1.014,51.0,1.01,25.0
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Querrey S.,3.0,62.0,4315.0,588.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,11.0,1.07,7.19,1.063,8.0,1.08,11.0,1.04,11.0
ATP,2008,6,Melbourne,Australian Open,2008-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Baghdatis M.,22.0,16.0,1385.0,1600.0,4.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.5,1.625,2.2,1.64
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Nalbandian D.,21.0,10.0,1400.0,1775.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,3.25,1.33,2.92,1.37,2.75,1.4,3.32,1.397,2.8,1.42
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Spadea V.,5.0,80.0,2615.0,515.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.05,8.5,1.05,8.5,1.045,18.25,1.04,11.0
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nieminen J.,Kohlschreiber P.,26.0,27.0,1075.0,1075.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.62,1.44,2.45,1.5,2.5,1.5,2.85,1.488,2.46,1.52
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Gasquet R.,38.0,8.0,789.0,1895.0,6.0,2.0,6.0,7.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.87,1.38,2.75,1.42,2.75,1.4,3.01,1.452,2.67,1.45
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Youzhny M.,Davydenko N.,14.0,4.0,1670.0,2825.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,2.25,1.57,2.15,1.65,2.2,1.615,2.35,1.69,2.28,1.6
ATP,2008,6,Melbourne,Australian Open,2008-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Mathieu P.H.,2.0,25.0,5780.0,1320.0,6.0,4.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.14,5.0,1.13,5.5,1.125,5.5,1.1,9.0,1.2,4.35
ATP,2008,6,Melbourne,Australian Open,2008-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Blake J.,Cilic M.,15.0,57.0,1610.0,615.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.37,1.65,2.2,1.571,2.25,1.637,2.47,1.57,2.34
ATP,2008,6,Melbourne,Australian Open,2008-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Berdych T.,1.0,13.0,7180.0,1685.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,7.5,1.08,7.5,1.083,7.0,1.067,13.0,1.08,7.5
ATP,2008,6,Melbourne,Australian Open,2008-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Ferrero J.C.,5.0,21.0,2615.0,1400.0,7.0,5.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.62,1.58,2.28,1.533,2.375,1.562,2.68,1.44,2.7
ATP,2008,6,Melbourne,Australian Open,2008-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Hewitt L.,3.0,22.0,4315.0,1385.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.2,5.5,1.18,4.6
ATP,2008,6,Melbourne,Australian Open,2008-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Nieminen J.,2.0,26.0,5780.0,1075.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,9.0,1.07,8.66,1.071,7.5,1.086,10.65,1.08,7.6
ATP,2008,6,Melbourne,Australian Open,2008-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsonga J.W.,Youzhny M.,38.0,14.0,789.0,1670.0,7.0,5.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,2.87,1.4,3.07,1.38,2.625,1.444,2.89,1.478,2.8,1.42
ATP,2008,6,Melbourne,Australian Open,2008-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Ferrer D.,3.0,5.0,4315.0,2615.0,6.0,0.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.36,3.2,1.34,3.28,1.364,3.0,1.427,3.14,1.35,3.1
ATP,2008,6,Melbourne,Australian Open,2008-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Blake J.,1.0,15.0,7180.0,1610.0,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,11.0,1.05,10.5,1.04,9.0,1.069,12.5,1.05,9.5
ATP,2008,6,Melbourne,Australian Open,2008-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Tsonga J.W.,Nadal R.,38.0,2.0,789.0,5780.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.28,3.81,1.27,3.5,1.286,3.85,1.317,3.6,1.29
ATP,2008,6,Melbourne,Australian Open,2008-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,3.0,1.0,4315.0,7180.0,7.0,5.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,3.4,1.33,3.4,1.32,3.0,1.364,3.55,1.364,3.1,1.37
ATP,2008,6,Melbourne,Australian Open,2008-01-27,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Tsonga J.W.,3.0,38.0,4315.0,789.0,4.0,6.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.33,3.4,1.37,3.21,1.33,3.44,1.391,3.36,1.38,3.0
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Lopez-Jaen M.A.,Dancevic F.,264.0,111.0,140.0,415.0,7.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.6,2.4,1.571,2.25,1.585,2.61,1.6,2.28
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Gil F.,145.0,134.0,326.0,345.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.667,2.12,1.82,2.15,1.67
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Del Potro J.M.,Ouanna J.,68.0,225.0,558.0,174.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.27,3.81,1.286,3.5,1.269,4.42,,
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Berlocq C.,7.0,84.0,2115.0,503.0,6.0,2.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,6.75,1.083,7.0,1.08,11.0,1.08,7.25
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Decoud S.,Rochus O.,247.0,66.0,152.0,569.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,4.33,1.2,3.95,1.25,3.75,1.25,4.6,1.25,4.35,1.2
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Blake J.,Schuettler R.,8.0,90.0,1985.0,494.0,6.0,4.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.08,7.0,1.13,5.95,1.14,5.0,1.125,8.2,1.12,6.0
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Gremelmayr D.,3.0,64.0,5225.0,578.0,4.0,6.0,6.0,3.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.01,13.0,1.02,13.5,1.02,11.0,1.018,36.0,1.02,15.0
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez M.,Karanusic R.,137.0,110.0,340.0,420.0,6.0,3.0,7.0,5.0,4.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.72,2.0,1.85,2.0,1.833,1.833,1.794,2.16,1.78,1.98
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Schwank E.,Moya C.,75.0,17.0,531.0,1340.0,7.0,6.0,6.0,2.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,3.5,1.28,2.98,1.4,3.25,1.33,3.53,1.366,3.0,1.35
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Pashanski B.,20.0,105.0,1270.0,435.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,8.0,1.05,9.5,1.063,8.0,1.08,11.0,1.06,8.5
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Kuerten G.,19.0,1141.0,1270.0,5.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,12.0,1.03,10.0,1.038,21.0,1.04,10.0
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Eysseric J.,12.0,390.0,1480.0,82.0,6.0,2.0,1.0,6.0,4.0,6.0,6.0,0.0,6.0,2.0,3.0,2.0,Completed,1.03,11.0,1.05,9.5,1.04,9.0,1.047,17.25,1.05,9.0
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Greul S.,80.0,193.0,512.0,206.0,6.0,4.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.62,1.54,2.51,1.571,2.25,1.588,2.6,,
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Tipsarevic J.,69.0,34.0,554.0,958.0,6.0,4.0,4.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,2.5,1.5,2.45,1.55,2.5,1.5,2.44,1.649,2.45,1.52
ATP,2008,31,Paris,French Open,2008-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Acasuso J.,Hrbaty D.,49.0,281.0,711.0,133.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.0,1.16,5.29,1.167,4.5,1.167,6.4,1.16,5.0
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Coria G.,14.0,604.0,1430.0,36.0,5.0,7.0,6.0,4.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.05,9.0,1.09,7.33,1.063,8.0,1.089,10.25,1.07,8.0
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Hernandez O.,Minar I.,86.0,65.0,497.0,571.0,4.0,6.0,7.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.66,2.1,1.65,2.25,1.727,2.0,1.704,2.32,1.75,2.05
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Baghdatis M.,47.0,18.0,721.0,1335.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.42,2.89,1.444,2.625,1.459,2.98,1.41,2.8
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Ventura S.,23.0,91.0,1240.0,494.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.14,5.0,1.2,4.55,1.167,4.5,1.159,6.7,1.15,5.2
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Berrer M.,51.0,71.0,677.0,537.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.97,1.286,3.5,1.225,5.05,1.2,4.3
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Roitman S.,96.0,87.0,477.0,496.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.53,2.37,1.55,2.5,1.615,2.2,1.565,2.67,1.57,2.34
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Odesnik W.,Canas G.,106.0,31.0,433.0,1000.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,3.5,1.28,3.73,1.28,3.75,1.25,3.75,1.328,3.4,1.3
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Volandri F.,151.0,74.0,303.0,535.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.62,1.44,2.44,1.56,2.375,1.533,2.8,1.513,2.38,1.55
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Lee H.T.,Bjorkman J.,52.0,62.0,670.0,588.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.4,1.3,3.53,1.36,3.0,1.31,3.93,1.3,3.4
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Querrey S.,1.0,40.0,6675.0,835.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.005,21.0,1.02,13.5,1.01,15.0,1.016,43.5,1.01,20.0
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Cuevas P.,25.0,113.0,1160.0,411.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.2,4.55,1.125,5.5,1.189,5.79,1.17,4.8
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Smeets R.,13.0,166.0,1460.0,262.0,6.0,1.0,6.0,0.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,12.0,1.02,13.5,1.04,9.0,1.038,21.0,1.04,10.0
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Patience O.,41.0,128.0,831.0,361.0,3.0,6.0,7.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.61,2.2,1.65,2.25,1.571,2.25,1.758,2.22,1.62,2.25
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Devilder N.,Guccione C.,148.0,70.0,311.0,544.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.62,1.49,2.65,1.5,2.5,1.485,2.86,1.5,2.52
ATP,2008,31,Paris,French Open,2008-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Giraldo S.,94.0,181.0,487.0,229.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,
ATP,2008,31,Paris,French Open,2008-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Capdeville P.,Zverev M.,141.0,81.0,333.0,510.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.49,2.65,1.533,2.375,1.488,2.85,1.53,2.44
ATP,2008,31,Paris,French Open,2008-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Ancic M.,Seppi A.,46.0,32.0,735.0,998.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.9,1.8,1.8,2.03,1.833,1.833,2.02,1.893,1.84,1.92
ATP,2008,31,Paris,French Open,2008-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Soderling R.,Monaco J.,44.0,16.0,750.0,1375.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.72,2.0,1.75,2.1,1.727,2.0,1.741,2.25,1.78,1.99
ATP,2008,31,Paris,French Open,2008-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Kohlschreiber P.,10.0,36.0,1575.0,905.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.0,1.45,2.7,1.444,2.625,1.426,3.15,1.44,2.7
ATP,2008,31,Paris,French Open,2008-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Johansson T.,4.0,67.0,3425.0,568.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,12.0,1.05,8.75,1.04,9.0,1.044,18.5,1.03,12.0
ATP,2008,31,Paris,French Open,2008-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Korolev E.,50.0,92.0,691.0,489.0,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.5,2.45,1.55,2.375,1.533,2.6,1.588,2.15,1.67
ATP,2008,31,Paris,French Open,2008-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Luczak P.,97.0,114.0,474.0,406.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.8,1.333,3.25,1.333,3.7,1.3,3.4
ATP,2008,31,Paris,French Open,2008-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Vanek J.,Huta Galung J.,93.0,187.0,489.0,215.0,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.37,1.6,2.4,1.571,2.25,1.654,2.43,1.55,2.38
