Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
ATP,2007,31,Paris,French Open,2007-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Andreev I.,6.0,125.0,2810.0,340.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.5,1.53,2.45,1.55,2.4,1.645,2.45,1.55,2.42
ATP,2007,31,Paris,French Open,2007-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Moya C.,2.0,26.0,5225.0,1080.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.03,12.0,1.02,12.0,1.04,9.25,1.042,20.0,1.03,12.0
ATP,2007,31,Paris,French Open,2007-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Davydenko N.,1.0,4.0,7515.0,2840.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.11,6.5,1.12,6.0,1.1,6.23,1.163,6.55,1.14,5.5
ATP,2007,31,Paris,French Open,2007-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Djokovic N.,2.0,6.0,5225.0,2810.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,8.5,1.08,7.5,1.08,6.92,1.085,10.77,1.08,8.0
ATP,2007,31,Paris,French Open,2007-06-10,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,2.0,1.0,5225.0,7515.0,6.0,3.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.87,1.48,2.6,1.41,2.87,1.476,2.9,1.47,2.7
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Serra F.,Kohlschreiber P.,90.0,30.0,460.0,950.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,3.0,1.36,3.1,1.35,2.92,1.37,3.5,1.37,3.0,1.37
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Zib T.,Hartfield D.,133.0,88.0,321.0,480.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.3,3.39,1.28,3.55,1.23,3.89,1.333,3.7,1.25,3.8
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Falla A.,Querrey S.,119.0,81.0,354.0,512.0,7.0,6.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.7,2.1,1.7,2.1,1.741,2.25,1.67,2.15
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Tipsarevic J.,Peya A.,64.0,103.0,566.0,406.0,4.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.16,4.5,1.16,5.0,1.1,6.25,1.19,5.77,1.13,5.4
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Ginepri R.,6.0,46.0,2780.0,720.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.16,4.5,1.22,4.1,1.23,3.89,1.22,5.15,1.21,4.15
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Haas T.,Fleishman Z.,10.0,172.0,1960.0,254.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.7,1.48,2.53,1.493,2.83,1.44,2.7
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Gabashvili T.,1.0,86.0,7290.0,486.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,17.0,1.01,16.0,1.01,13.5,1.01,76.0,1.01,30.0
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Gimelstob J.,3.0,155.0,3055.0,276.0,6.0,1.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,13.0,1.02,14.0,1.02,11.5,1.018,36.0,1.02,18.0
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Udomchoke D.,Berlocq C.,114.0,92.0,369.0,457.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.2,1.32,3.22,1.333,3.7,1.32,3.25
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Berrer M.,Montanes A.,94.0,48.0,451.0,708.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,4.5,1.12,6.0,1.15,5.2,1.156,6.8,1.14,5.3
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Roitman S.,15.0,71.0,1725.0,548.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,5.5,1.1,6.5,1.13,5.5,1.138,7.55,1.12,5.8
ATP,2007,36,London,Wimbledon,2007-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Mathieu P.H.,Stepanek R.,39.0,61.0,825.0,575.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.66,2.15,1.7,2.25,1.6,2.21,1.763,2.04,1.74
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Reynolds B.,41.0,141.0,805.0,305.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.1,1.4,2.85,1.366,3.53,1.32,3.25
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Qureshi A.,Childs L.,279.0,408.0,134.0,74.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.38,2.87,1.33,3.2,1.3,3.35,1.368,3.52,1.37,3.0
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Pavel A.,Guzman J.,122.0,100.0,345.0,431.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,5.5,1.12,6.0,1.1,6.75,1.124,8.25,1.1,6.75
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Tsonga J.W.,Benneteau J.,110.0,54.0,373.0,640.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.25,1.55,2.4,1.55,2.35,1.85,2.61,1.58,2.32
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,Hrbaty D.,112.0,33.0,372.0,930.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.5,1.45,2.7,1.48,2.53,1.463,2.96,1.45,2.65
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Safin M.,de Voest R.,24.0,124.0,1125.0,343.0,7.0,6.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.12,5.5,1.14,5.4,1.15,5.2,1.148,7.15,1.11,6.2
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Lapentti N.,Kim K.,63.0,117.0,567.0,360.0,2.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,4.5,1.16,2.25,1.62,2.4,1.53,2.42,1.658,4.8,1.17
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Ljubicic I.,Spadea V.,12.0,66.0,1940.0,564.0,6.0,4.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.1,6.5,1.12,6.0,1.15,5.2,1.142,7.32,1.12,5.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Hernych J.,Gicquel M.,130.0,42.0,334.0,776.0,0.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.87,1.38,2.85,1.4,3.22,1.32,3.32,1.397,3.14,1.34
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Mahut N.,Clement A.,77.0,34.0,516.0,925.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.5,2.5,1.53,2.45,1.53,2.4,1.488,2.85,1.53,2.44
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Gasquet R.,Ulihrach B.,14.0,145.0,1775.0,291.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.05,9.0,1.07,7.19,1.057,14.5,1.06,8.6
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Blake J.,Andreev I.,9.0,59.0,2075.0,590.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.4,1.26,3.59,1.313,3.89,1.3,3.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Vicente F.,35.0,165.0,910.0,266.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,7.5,1.08,7.25,1.07,7.19,1.08,11.0,1.08,7.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Arthurs W.,De Bakker T.,195.0,391.0,219.0,81.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.4,2.75,1.4,2.85,1.35,3.1,1.377,3.45,1.4,2.85
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Kendrick R.,7.0,87.0,2200.0,481.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.37,3.0,1.35,3.1,1.418,3.19,1.38,2.94
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Del Potro J.M.,Sanguinetti D.,56.0,105.0,619.0,382.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.08,7.0,1.08,7.5,1.06,9.52,1.133,7.8,1.08,7.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Chela J.I.,Becker B.,20.0,44.0,1305.0,764.0,3.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,10.0,8.0,3.0,2.0,Completed,2.62,1.44,2.7,1.45,1.55,2.35,4.75,1.241,1.6,2.28
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Muller G.,Hernandez O.,156.0,50.0,276.0,688.0,6.0,2.0,6.0,7.0,4.0,3.0,,,,,1.0,1.0,Retired,1.08,7.0,1.1,6.5,1.06,7.79,1.049,16.5,1.07,7.35
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Hajek J.,18.0,139.0,1330.0,307.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.14,5.0,1.21,4.25,1.15,5.2,1.392,3.35,1.17,4.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Almagro N.,23.0,40.0,1155.0,810.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.0,1.14,5.4,1.17,4.67,1.22,5.14,1.14,5.3
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Roger-Vasselin E.,Baker J.,109.0,238.0,378.0,162.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.83,1.83,1.83,1.93,1.9,1.85,1.82,2.12,1.92,1.83
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Mirnyi M.,Lu Y.H.,57.0,106.0,598.0,381.0,6.0,3.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,Retired,1.08,7.0,1.12,6.0,1.13,5.5,1.141,7.41,1.13,5.6
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Goodall J.,78.0,226.0,516.0,175.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.85,1.23,3.89,,,1.23,4.0
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Moya C.,74.0,22.0,535.0,1255.0,6.0,3.0,1.0,6.0,5.0,7.0,6.0,2.0,13.0,11.0,3.0,2.0,Completed,1.61,2.2,1.65,2.2,1.58,2.28,1.787,2.17,1.64,2.2
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Fish M.,2.0,38.0,5225.0,840.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,7.5,1.1,6.5,1.1,6.75,1.1,9.0,1.1,6.75
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Bloomfield R.,19.0,194.0,1330.0,220.0,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,13.0,1.01,16.0,1.03,10.5,1.016,43.76,1.02,18.0
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Nalbandian D.,Zverev M.,25.0,134.0,1115.0,319.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,5.5,1.12,6.0,1.1,6.25,1.136,7.65,1.13,5.6
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Wang Y.T.,Kunitsyn I.,168.0,91.0,257.0,460.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.72,2.0,1.7,2.1,1.73,2.03,1.667,2.4,1.7,2.1
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Eschauer W.,Ramirez-Hidalgo R.,72.0,95.0,543.0,451.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.0,1.7,2.1,1.65,2.15,1.735,2.26,1.78,1.98
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Berdych T.,Massu N.,11.0,52.0,1945.0,675.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,8.0,1.06,8.5,1.07,7.19,1.067,13.0,1.07,7.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Pless K.,13.0,80.0,1800.0,514.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.0,1.08,7.25,1.1,6.25,1.126,8.15,1.1,6.75
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Horna L.,29.0,85.0,960.0,493.0,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.5,2.5,1.4,2.85,1.42,2.75,1.524,2.78,1.44,2.7
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Canas G.,Navarro-Pastor I.,17.0,93.0,1537.0,454.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.1,6.5,1.1,6.25,1.179,6.1,1.14,5.3
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Bolelli S.,Garcia-Lopez G.,65.0,58.0,565.0,593.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,4.0,1.22,3.55,1.28,3.59,1.26,4.05,1.299,3.8,1.25
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Lee H.T.,Vassallo-Arguello M.,51.0,89.0,686.0,473.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,6.5,1.12,6.0,1.1,6.25,1.099,9.13,1.1,6.75
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Guccione A.,Bogdanovic A.,96.0,108.0,446.0,380.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,1.83,1.93,1.8,1.95,2.04,1.877,1.9,1.86
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Dancevic F.,Koubek S.,113.0,60.0,370.0,578.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.4,1.3,3.35,1.322,3.81,1.25,3.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Grosjean S.,Marray J.,62.0,263.0,573.0,142.0,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.08,7.0,1.08,7.25,1.1,6.75,1.075,11.75,1.08,7.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Kiefer N.,Volandri F.,1065.0,27.0,6.0,987.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.213,5.3,1.22,4.1
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Starace P.,5.0,47.0,3010.0,716.0,6.0,0.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,10.0,1.04,9.25,1.038,21.0,1.03,14.0
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Santoro F.,Karlovic I.,70.0,45.0,551.0,747.0,4.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,4.33,1.19,3.85,1.25,3.75,1.25,4.75,1.241,4.0,1.23
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Vliegen K.,Monaco J.,76.0,32.0,519.0,935.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.28,3.5,1.28,3.6,1.23,3.89,1.291,4.14,1.25,3.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Davydenko N.,Korolev E.,4.0,79.0,3040.0,515.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.39,2.75,1.4,2.9,1.4,2.85,1.383,3.41,1.4,2.86
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Llodra M.,Wawrinka S.,68.0,43.0,554.0,765.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.5,1.55,2.4,1.6,2.25,1.617,2.52,1.55,2.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Devilder N.,Zabaleta M.,102.0,83.0,414.0,511.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.2,1.57,2.35,1.6,2.3,1.592,2.59,1.57,2.34
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Delic A.,Dlouhy L.,67.0,107.0,560.0,380.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.37,1.6,2.3,1.7,2.1,1.714,2.3,1.65,2.18
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,Cilic M.,55.0,101.0,625.0,425.0,3.0,6.0,7.0,5.0,6.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.66,2.0,1.77,2.1,1.7,2.11,1.826,1.96,1.8
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Russell M.,21.0,69.0,1300.0,554.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,5.0,1.15,4.92,1.167,6.4,1.15,5.1
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Soderling R.,Rochus O.,28.0,53.0,965.0,655.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.85,1.3,3.35,1.267,4.45,1.28,3.55
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Gulbis E.,16.0,82.0,1570.0,512.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.08,7.0,1.08,7.25,1.07,7.19,1.091,10.0,1.08,7.4
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Johansson T.,73.0,75.0,537.0,524.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.44,2.62,1.4,2.85,1.35,3.1,1.408,3.25,1.33,3.2
ATP,2007,36,London,Wimbledon,2007-06-26,Grand Slam,Outdoor,Grass,1st Round,5,Mayer F.,Warburg S.,37.0,208.0,853.0,192.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.0,1.3,3.4,1.25,3.75,1.303,4.0,1.25,3.8
ATP,2007,36,London,Wimbledon,2007-06-27,Grand Slam,Outdoor,Grass,2nd Round,5,Gonzalez F.,Falla A.,6.0,119.0,2780.0,354.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.1,6.5,1.14,5.4,1.15,5.2,1.154,6.9,1.12,5.85
ATP,2007,36,London,Wimbledon,2007-06-27,Grand Slam,Outdoor,Grass,2nd Round,5,Tipsarevic J.,Serra F.,64.0,90.0,566.0,460.0,6.0,3.0,6.0,2.0,6.0,7.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.53,2.37,1.55,2.4,1.6,2.3,1.621,2.51,1.6,2.27
ATP,2007,36,London,Wimbledon,2007-06-27,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Udomchoke D.,3.0,114.0,3055.0,369.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,13.0,1.01,16.0,1.01,13.5,1.017,41.0,1.02,18.0
ATP,2007,36,London,Wimbledon,2007-06-27,Grand Slam,Outdoor,Grass,2nd Round,5,Verdasco F.,Seppi A.,41.0,112.0,805.0,372.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.2,1.35,3.0,1.313,3.9,1.33,3.2
ATP,2007,36,London,Wimbledon,2007-06-27,Grand Slam,Outdoor,Grass,2nd Round,5,Gasquet R.,Mahut N.,14.0,77.0,1775.0,516.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.61,2.2,1.75,2.05,1.65,2.15,1.746,2.24,1.64,2.2
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Safin M.,Qureshi A.,24.0,279.0,1125.0,134.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.0,1.28,3.55,1.23,3.89,1.317,3.85,1.25,3.8
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Tsonga J.W.,Lapentti N.,110.0,63.0,373.0,567.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.15,5.25,1.15,5.2,1.162,6.59,1.15,5.2
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Bjorkman J.,Wang Y.T.,35.0,168.0,910.0,257.0,6.0,0.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.16,4.5,1.18,4.65,1.17,4.67,1.233,4.9,1.2,4.3
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Simon G.,13.0,55.0,1800.0,625.0,6.0,4.0,4.0,6.0,3.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.22,4.0,1.22,4.1,1.21,4.06,1.264,4.49,1.24,3.9
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Nieminen J.,Mayer F.,21.0,37.0,1300.0,853.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.62,1.45,2.7,1.45,2.6,1.467,2.94,1.4,2.85
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Arthurs W.,Robredo T.,195.0,7.0,219.0,2200.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,3.4,1.3,3.4,1.3,3.1,1.35,3.38,1.388,3.4,1.3
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Tursunov D.,Berrer M.,23.0,94.0,1155.0,451.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.16,4.5,1.16,5.0,1.15,5.2,1.217,5.21,1.18,4.6
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Roger-Vasselin E.,Chela J.I.,109.0,20.0,378.0,1305.0,7.0,6.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.37,1.53,2.45,1.53,2.6,1.45,2.62,1.581,2.44,1.53
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Ljubicic I.,Hernych J.,12.0,130.0,1940.0,334.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.0,1.14,5.4,1.15,5.2,1.61,2.54,1.14,5.4
ATP,2007,36,London,Wimbledon,2007-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Mathieu P.H.,Ferrer D.,39.0,15.0,825.0,1725.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.72,2.0,1.7,2.1,1.76,1.99,1.709,2.31,1.68,2.14
