Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Fritz T.,Davidovich Fokina A.,5,27.0,4635,1845.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.25,3.75,1.3,3.92,1.34,3.92,1.28,3.66,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Rublev A.,Mannarino A.,14,123.0,2920,477.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.3,3.96,1.31,4.1,1.27,3.77,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Norrie C.,Bellucci M.,61,73.0,952,864.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.3,1.6,2.5,1.63,2.56,1.56,2.41,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Thompson J.,Darderi L.,44,59.0,1200,989.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.1,1.79,2.15,1.82,2.2,1.71,2.11,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Majchrzak K.,Rinderknech A.,109,72.0,527,873.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.91,1.9,2.07,1.85,2.1,1.9,2.0,1.8,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Jarry N.,Fonseca J.,143,54.0,418,1016.0,6.0,3.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.9,1.4,3.05,1.43,3.05,1.48,2.81,1.42,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Khachanov K.,Borges N.,20,37.0,2240,1400.0,7.0,6.0,4.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.4,3.0,1.44,3.03,1.48,3.05,1.41,2.89,,
ATP,2025,36,London,Wimbledon,2025-07-04,Grand Slam,Outdoor,Grass,3rd Round,5,Alcaraz C.,Struff J.L.,2,125.0,9300,475.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.04,11.0,1.05,15.53,1.05,18.0,1.03,12.61,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Cobolli F.,Mensik J.,24,17.0,2035,2356.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.53,2.67,1.54,2.7,1.58,2.53,1.51,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Sinner J.,Martinez P.,1,52.0,10430,1030.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,19.0,1.01,41.19,1.01,75.0,1.01,28.17,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Dimitrov G.,Ofner S.,21,165.0,2155,343.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.29,3.75,1.31,3.83,1.33,3.9,1.29,3.63,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Sonego L.,Nakashima B.,47,34.0,1171,1650.0,6.0,7.0,7.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.6,1.5,2.74,1.52,2.78,1.55,2.57,1.5,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,De Minaur A.,Holmgren A.,11,192.0,3085,285.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,8.0,1.08,10.76,1.08,12.0,1.06,9.13,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Munar J.,83,55.0,722,1012.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,1.58,2.55,1.61,2.62,1.54,2.46,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,5,Shelton B.,Fucsovics M.,10,105.0,3130,564.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.6,1.32,3.77,1.33,4.0,1.29,3.6,,
ATP,2025,36,London,Wimbledon,2025-07-05,Grand Slam,Outdoor,Grass,3rd Round,3,Djokovic N.,Kecmanovic M.,6,49.0,4630,1106.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,9.5,1.05,15.38,1.05,19.5,1.03,13.67,,
ATP,2025,36,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,5,Khachanov K.,Majchrzak K.,20,109.0,2240,527.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.38,3.36,1.4,3.4,1.35,3.19,,
ATP,2025,36,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,5,Fritz T.,Thompson J.,5,44.0,4635,1200.0,6.0,1.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.14,5.5,1.15,6.36,1.16,6.8,1.14,5.64,,
ATP,2025,36,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,5,Norrie C.,Jarry N.,61,143.0,952,418.0,6.0,3.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.83,1.91,1.87,2.04,2.1,2.08,1.84,1.96,,
ATP,2025,36,London,Wimbledon,2025-07-06,Grand Slam,Outdoor,Grass,4th Round,5,Alcaraz C.,Rublev A.,2,14.0,9300,2920.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.08,7.0,1.1,8.57,1.11,9.4,1.09,7.5,,
ATP,2025,36,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,5,Cobolli F.,Cilic M.,24,83.0,2035,722.0,6.0,4.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.83,2.0,1.88,2.03,1.89,2.1,1.79,2.01,,
ATP,2025,36,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,De Minaur A.,6,11.0,4630,3085.0,1.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.17,5.0,1.2,5.22,1.2,5.9,1.17,5.04,,
ATP,2025,36,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,5,Shelton B.,Sonego L.,10,47.0,3130,1171.0,3.0,6.0,6.0,1.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.29,3.75,1.32,3.76,1.32,4.3,1.27,3.76,,
ATP,2025,36,London,Wimbledon,2025-07-07,Grand Slam,Outdoor,Grass,4th Round,5,Sinner J.,Dimitrov G.,1,21.0,10430,2155.0,3.0,6.0,5.0,7.0,2.0,2.0,,,,,0.0,2.0,Retired,1.03,13.0,1.03,18.06,1.05,18.06,1.03,13.83,,
ATP,2025,36,London,Wimbledon,2025-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Fritz T.,Khachanov K.,5,20.0,4635,2240.0,6.0,3.0,6.0,4.0,1.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.29,3.75,1.29,4.06,1.31,4.2,1.27,3.76,,
ATP,2025,36,London,Wimbledon,2025-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Alcaraz C.,Norrie C.,2,61.0,9300,952.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,9.0,1.07,10.89,1.07,13.5,1.05,9.96,,
ATP,2025,36,London,Wimbledon,2025-07-09,Grand Slam,Outdoor,Grass,Quarterfinals,5,Sinner J.,Shelton B.,1,10.0,10430,3130.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.6,1.32,3.6,1.34,3.9,1.29,3.58,,
ATP,2025,36,London,Wimbledon,2025-07-09,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Cobolli F.,6,24.0,4630,2035.0,6.0,7.0,6.0,2.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.1,7.0,1.11,8.33,1.12,8.6,1.09,7.53,,
ATP,2025,36,London,Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Alcaraz C.,Fritz T.,2,5.0,9300,4635.0,6.0,4.0,5.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.17,4.75,1.2,5.13,1.24,5.25,1.17,4.98,,
ATP,2025,36,London,Wimbledon,2025-07-11,Grand Slam,Outdoor,Grass,Semifinals,5,Sinner J.,Djokovic N.,1,6.0,10430,4630.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.8,1.47,2.93,1.47,3.05,1.42,2.85,,
ATP,2025,36,London,Wimbledon,2025-07-13,Grand Slam,Outdoor,Grass,The Final,5,Sinner J.,Alcaraz C.,1,2.0,10430,9300.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.83,2.0,1.85,2.07,1.87,2.07,1.82,1.98,,
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Shevchenko A.,18,91.0,2185,692.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.19,5.41,1.2,5.5,1.16,5.23,1.19,6.0
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Rinderknech A.,Carballes Baena R.,82,87.0,782,740.0,7.0,6.0,7.0,5.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.63,1.5,2.77,1.52,2.75,1.48,2.63,1.52,2.88
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Mensik J.,Jarry N.,16,102.0,2430,628.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.2,1.41,3.11,1.4,3.2,1.38,2.99,1.44,3.2
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Shelton B.,Buse I.,6,135.0,4280,473.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,17.0,,,1.04,17.0,1.02,14.3,1.04,21.0
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Nava E.,4,968.0,5575,21.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,7.89,1.1,8.5,1.08,7.5,1.11,9.6
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Blanchet U.,Marozsan F.,184,53.0,295,975.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,4.0,1.25,3.96,1.29,4.0,1.32,3.74,1.26,3.95,1.33
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Spizzirri E.,Dostanic S.,127,389.0,493,127.0,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.75,1.5,2.75,1.5,2.75,1.46,2.68,1.53,2.82
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Darderi L.,Hijikata R.,34,103.0,1379,623.0,6.0,2.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.65,2.38,1.63,2.4,1.58,2.34,1.63,2.54
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Lehecka J.,Coric B.,21,105.0,2115,595.0,3.0,6.0,6.0,4.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.13,6.0,1.16,5.97,1.15,6.5,1.13,5.76,1.17,6.4
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Griekspoor T.,77,30.0,811,1655.0,7.0,5.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,2.3,1.62,2.37,1.65,2.3,1.67,2.25,1.63,2.36,1.72
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Nardi L.,22,86.0,2110,755.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.44,2.98,1.5,3.1,1.41,2.89,1.42,3.3
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Svajda Z.,Piros Z.,145,156.0,421,362.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.4,3.0,1.42,3.06,1.45,3.1,1.4,2.94,1.47,3.05
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Kym J.,Quinn E.,175,84.0,309,771.0,6.0,3.0,6.0,2.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.2,1.67,2.27,1.7,2.4,3.2,2.02,1.85,2.18,1.82
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Llamas Ruiz P.,137,361.0,468,136.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.5,1.54,2.62,1.57,2.5,1.53,2.45,1.59,2.66
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Ugo Carabelli C.,59,43.0,940,1123.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.3,3.5,1.38,3.25,1.35,3.5,1.32,3.28,1.38,3.55
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Moutet C.,58,40.0,945,1146.0,6.0,2.0,6.0,4.0,1.0,6.0,6.0,3.0,,,3.0,1.0,Completed,3.4,1.33,3.43,1.35,3.5,1.4,3.26,1.33,3.45,1.4
ATP,2025,46,New York,US Open,2025-08-24,Grand Slam,Outdoor,Hard,1st Round,5,Giron M.,Navone M.,55,78.0,960,810.0,6.0,0.0,7.0,5.0,4.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,2.0,1.8,2.05,1.85,2.1,1.95,2.01,1.78,2.08,1.89
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Nakashima B.,De Jong J.,31,83.0,1570,774.0,6.0,2.0,6.0,7.0,2.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,Completed,1.25,4.0,1.3,3.85,1.32,4.0,1.29,3.6,1.32,3.95
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Tien L.,7,50.0,4130,1000.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,6.2,1.18,7.0,1.14,5.67,1.18,6.2
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bonzi B.,Medvedev D.,51,13.0,999,2760.0,6.0,3.0,7.0,5.0,6.0,7.0,0.0,6.0,6.0,4.0,3.0,2.0,Completed,4.5,1.2,4.57,1.23,4.6,1.22,4.41,1.2,4.7,1.26
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,Baez S.,353,39.0,139,1175.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.55,2.62,1.56,2.6,1.51,2.5,1.55,2.78
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Damm M.,Blanch Dar.,431,364.0,106,136.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.08,1.83,2.04,1.85,2.0,1.78,2.1,1.88
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Wong C.,Kovacevic A.,173,71.0,315,862.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.73,2.28,1.69,2.25,1.77,2.08,1.72,2.2,1.82
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Walton A.,Humbert U.,85,23.0,763,2085.0,6.0,4.0,7.0,6.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,2.75,1.44,3.04,1.43,3.0,1.47,2.74,1.43,2.88,1.53
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bergs Z.,Tseng C.H.,48,118.0,1039,529.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.42,3.06,1.4,3.2,1.38,3.02,1.38,3.55
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Korda S.,35,75.0,1297,835.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.68,1.52,2.6,1.6,2.43,1.53,2.62,1.61
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Fonseca J.,Kecmanovic M.,45,42.0,1095,1126.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.38,1.69,2.28,1.57,2.6,1.53,2.47,1.57,2.7
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Draper J.,Gomez F.A.,5,203.0,4440,268.0,6.0,4.0,7.0,5.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.02,19.0,,,1.03,20.0,1.02,15.13,1.04,21.0
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Collignon R.,Galan D.E.,107,131.0,583,480.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.91,1.91,1.76,2.18,2.0,2.0,1.86,1.92,2.04,1.94
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Comesana F.,Michelsen A.,54,32.0,962,1525.0,1.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,3.5,1.3,3.59,1.33,3.75,1.33,3.46,1.3,3.5,1.39
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Cobolli F.,Passaro F.,26,120.0,2040,524.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.22,4.33,1.22,4.74,1.25,4.5,1.22,4.16,1.24,4.9
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci M.,Shang J.,65,111.0,914,550.0,7.0,6.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.67,2.33,1.7,2.28,1.66,2.18,1.73,2.34
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Brooksby J.,Vukic A.,92,95.0,687,668.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.43,3.03,1.42,3.1,1.38,2.99,1.44,3.2
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Rune H.,Van De Zandschulp B.,11,73.0,3050,849.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.3,3.5,1.35,3.47,1.35,3.5,1.31,3.36,1.35,3.75
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Nishioka Y.,17,149.0,2340,399.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,7.88,1.12,8.0,1.09,7.04,1.12,8.8
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Munar J.,Faria J.,44,117.0,1117,530.0,6.0,0.0,6.0,3.0,5.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,1.26,4.28,1.27,4.25,1.24,3.9,1.28,4.4
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Majchrzak K.,Dellien H.,76,121.0,819,524.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.05,11.0,1.07,10.76,1.07,11.0,1.06,9.46,1.09,11.5
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,McDonald M.,144,100.0,428,642.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.91,1.91,1.92,1.97,1.95,1.95,1.9,1.88,1.96,2.02
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Boyer T.,Duckworth J.,113,106.0,546,584.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.73,2.07,1.83,2.1,1.8,2.04,1.76,2.2,1.82
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Basavareddy N.,9,104.0,3240,604.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.27,4.18,1.27,4.25,1.24,3.98,1.27,4.6
ATP,2025,46,New York,US Open,2025-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Prizmic D.,15,124.0,2610,514.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.29,3.75,1.3,3.89,1.3,3.75,1.28,3.63,1.31,4.1
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Ofner S.,12,140.0,2905,453.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,1.25,4.37,1.28,4.33,1.23,4.09,1.27,4.6
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Diallo G.,Dzumhur D.,33,61.0,1388,933.0,7.0,6.0,4.0,6.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,1.29,3.75,1.28,4.02,1.35,3.8,1.28,3.62,1.31,4.1
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Opelka R.,2,67.0,9590,895.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,14.58,1.06,17.0,1.05,10.44,1.05,17.5
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,Fucsovics M.,29,63.0,1748,916.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.8,2.0,1.93,1.96,1.9,2.0,1.84,1.94,1.97,2.02
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Arnaldi M.,19,64.0,2135,915.0,3.0,6.0,2.0,6.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.73,2.1,1.75,2.19,1.82,2.2,1.72,2.11,1.79,2.22
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Musetti L.,Mpetshi G.,10,37.0,3205,1275.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.41,3.15,1.44,3.0,1.39,2.92,1.42,3.3
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Halys Q.,80,70.0,784,873.0,6.0,7.0,6.0,4.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,2.5,1.53,2.69,1.52,2.6,1.57,2.48,1.53,2.56,1.63
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Cilic M.,24,62.0,2055,922.0,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.45,2.95,1.5,2.8,1.44,2.71,1.5,2.94
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Riedi L.,Martinez P.,435,66.0,104,913.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.38,1.63,2.42,1.62,2.41,1.57,2.37,1.63,2.58
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Kopriva V.,1,89.0,11480,732.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.0,51.0,,,1.02,51.0,1.01,27.37,1.01,80.0
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Royer V.,Bu Y.,98,74.0,643,841.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.38,1.57,2.47,1.6,2.5,1.62,2.35,1.57,2.46,1.67
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Ruusuvuori E.,36,752.0,1290,36.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,11.4,1.06,15.0,1.05,10.45,1.08,12.5
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Harris B.,27,151.0,1965,382.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,8.25,1.1,8.5,1.08,7.55,1.1,9.8
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Mochizuki S.,Gaston H.,112,125.0,550,513.0,6.0,4.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.38,1.59,2.5,1.63,2.75,1.54,2.44,1.65,2.52
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Altmaier D.,Medjedovic H.,56,57.0,952,950.0,7.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,3.5,1.3,3.53,1.34,4.0,1.33,3.51,1.29,3.85,1.34
