Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Hewitt L.,Lee H.T.,9.0,102.0,1900.0,422.0,6.0,7.0,6,2,7,6,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.03,11.0,1.04,11.0,1.04,9.25,1.033,23.5,1.31,3.3
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Benneteau J.,44.0,55.0,826.0,682.0,7.0,6.0,6,4,4,6,6.0,1.0,,,3.0,1.0,Completed,1.22,4.0,1.22,4.25,1.25,3.9,1.23,4.95,1.16,4.9
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Verdasco F.,Nalbandian D.,30.0,3.0,1045.0,3360.0,7.0,6.0,7,6,6,2,,,,,3.0,0.0,Completed,7.0,1.08,6.25,1.12,5.5,1.13,7.38,1.141,5.85,1.12
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Bjorkman J.,Bracciali D.,59.0,54.0,638.0,699.0,7.0,5.0,6,2,6,1,,,,,3.0,0.0,Completed,2.2,1.61,2.4,1.57,2.53,1.48,2.3,1.714,2.27,1.6
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Youzhny M.,39.0,41.0,841.0,830.0,4.0,6.0,6,2,6,3,6.0,3.0,,,3.0,1.0,Completed,1.44,2.62,1.6,2.35,1.55,2.35,1.565,2.67,1.56,2.34
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Mirnyi M.,Blake J.,53.0,7.0,710.0,2085.0,6.0,4.0,3,6,4,6,6.0,1.0,6.0,0.0,3.0,2.0,Completed,3.25,1.33,3.1,1.37,3.1,1.35,3.35,1.392,3.0,1.37
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Mahut N.,1.0,77.0,7260.0,530.0,6.0,3.0,7,6,6,4,,,,,3.0,0.0,Completed,1.0,15.0,1.01,16.0,1.01,24.0,1.011,61.0,1.01,50.0
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Stepanek R.,Ferrero J.C.,13.0,28.0,1710.0,1130.0,5.0,7.0,6,7,6,4,6.0,2.0,11.0,9.0,3.0,2.0,Completed,1.5,2.5,1.5,2.6,1.5,2.55,1.549,2.72,1.45,2.65
ATP,2006,36,London,Wimbledon,2006-06-30,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Haas T.,14.0,24.0,1635.0,1250.0,2.0,6.0,7,5,7,6,4.0,6.0,8.0,6.0,3.0,2.0,Completed,2.0,1.72,2.05,1.77,2.2,1.65,2.09,1.84,1.98,1.78
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Nadal R.,Agassi A.,2.0,20.0,4545.0,1330.0,7.0,6.0,6,2,6,4,,,,,3.0,0.0,Completed,1.39,2.75,1.45,2.75,1.48,2.53,1.461,2.97,1.48,2.57
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Tursunov D.,Ljubicic I.,31.0,4.0,980.0,3055.0,5.0,7.0,4,6,6,1,7.0,6.0,6.0,2.0,3.0,2.0,Completed,2.2,1.61,2.15,1.7,2.1,1.7,2.44,1.649,2.2,1.64
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrer D.,Gonzalez F.,19.0,11.0,1330.0,1755.0,4.0,6.0,2,6,6,2,6.0,3.0,6.0,4.0,3.0,2.0,Completed,4.0,1.22,4.25,1.22,3.65,1.26,4.55,1.26,3.5,1.29
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,Rochus O.,9.0,29.0,1900.0,1120.0,6.0,1.0,6,4,6,4,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.3,1.32,3.22,1.385,3.4,1.39,3.0
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Labadze I.,Fish M.,166.0,86.0,249.0,471.0,6.0,2.0,,0,,,,,,,1.0,0.0,Retired,4.5,1.16,4.85,1.18,3.9,1.25,5.01,1.227,4.3,1.2
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Nieminen J.,Kohlschreiber P.,18.0,88.0,1390.0,459.0,1.0,6.0,6,2,6,3,7.0,6.0,,,3.0,1.0,Completed,1.36,3.0,1.37,3.1,1.42,2.75,1.383,3.41,1.4,2.84
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Ancic M.,Wawrinka S.,10.0,67.0,1885.0,598.0,7.0,6.0,6,7,6,1,6.0,3.0,,,3.0,1.0,Completed,1.07,7.5,1.1,7.0,1.1,6.75,1.091,10.0,1.1,6.6
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Baghdatis M.,Grosjean S.,16.0,26.0,1494.0,1180.0,4.0,6.0,6,4,6,4,6.0,1.0,,,3.0,1.0,Completed,3.0,1.36,3.1,1.37,2.75,1.42,3.26,1.407,3.12,1.35
ATP,2006,36,London,Wimbledon,2006-07-01,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Roddick A.,44.0,5.0,826.0,2430.0,7.0,6.0,6,4,6,4,,,,,3.0,0.0,Completed,3.5,1.28,3.3,1.33,3.22,1.32,3.58,1.36,3.4,1.31
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Stepanek R.,Verdasco F.,13.0,30.0,1710.0,1045.0,6.0,7.0,6,3,4,6,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.55,2.45,1.65,2.15,1.645,2.45,1.62,2.25
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Bjorkman J.,Mirnyi M.,59.0,53.0,638.0,710.0,6.0,3.0,7,6,4,6,2.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.66,2.05,1.77,2.1,1.7,2.1,1.833,1.98,1.8
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,3,Hewitt L.,Ferrer D.,9.0,19.0,1900.0,1330.0,6.0,4.0,6,4,4,6,7.0,5.0,,,3.0,1.0,Completed,1.11,6.0,1.1,7.0,1.15,5.2,1.159,6.7,1.15,5.25
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Baghdatis M.,Murray A.,16.0,44.0,1494.0,826.0,6.0,3.0,6,4,7,6,,,,,3.0,0.0,Completed,2.37,1.53,2.6,1.5,2.45,1.5,2.54,1.61,2.5,1.5
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Ancic M.,Djokovic N.,10.0,39.0,1885.0,841.0,6.0,4.0,4,6,4,6,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.37,3.1,1.34,3.12,1.407,3.26,1.37,3.0
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Nieminen J.,Tursunov D.,18.0,31.0,1390.0,980.0,7.0,5.0,6,4,6,7,6.0,7.0,9.0,7.0,3.0,2.0,Completed,2.62,1.44,2.65,1.48,2.53,1.48,2.73,1.546,2.65,1.46
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Berdych T.,1.0,14.0,7260.0,1635.0,6.0,3.0,6,3,6,4,,,,,3.0,0.0,Completed,1.01,13.0,1.04,11.0,1.04,12.0,1.048,17.0,1.03,14.0
ATP,2006,36,London,Wimbledon,2006-07-03,Grand Slam,Outdoor,Grass,4th Round,5,Nadal R.,Labadze I.,2.0,166.0,4545.0,249.0,6.0,3.0,7,6,6,3,,,,,3.0,0.0,Completed,1.05,9.0,1.06,9.0,1.1,6.75,1.098,9.25,1.07,8.0
ATP,2006,36,London,Wimbledon,2006-07-05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Ancic M.,1.0,10.0,7260.0,1885.0,6.0,4.0,6,4,6,4,,,,,3.0,0.0,Completed,1.05,9.0,1.05,10.0,1.04,12.0,1.063,13.75,1.05,10.0
ATP,2006,36,London,Wimbledon,2006-07-05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Bjorkman J.,Stepanek R.,59.0,13.0,638.0,1710.0,7.0,6.0,4,6,6,7,7.0,6.0,6.0,4.0,3.0,2.0,Completed,2.62,1.5,2.45,1.55,2.6,1.45,2.52,1.617,2.6,1.5
ATP,2006,36,London,Wimbledon,2006-07-05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Baghdatis M.,Hewitt L.,16.0,9.0,1494.0,1900.0,6.0,1.0,5,7,7,6,6.0,2.0,,,3.0,1.0,Completed,3.0,1.38,3.2,1.35,3.1,1.35,3.09,1.437,3.2,1.34
ATP,2006,36,London,Wimbledon,2006-07-06,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nadal R.,Nieminen J.,2.0,18.0,4545.0,1390.0,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,1.25,4.0,1.25,4.0,1.21,4.06,1.307,3.96,1.25,3.8
ATP,2006,36,London,Wimbledon,2006-07-07,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Bjorkman J.,1.0,59.0,7260.0,638.0,6.0,2.0,6,0,6,2,,,,,3.0,0.0,Completed,1.0,26.0,1.01,16.0,1.01,19.0,1.013,60.0,1.01,50.0
ATP,2006,36,London,Wimbledon,2006-07-07,Grand Slam,Outdoor,Grass,Semifinals,5,Nadal R.,Baghdatis M.,2.0,16.0,4545.0,1494.0,6.0,1.0,7,5,6,3,,,,,3.0,0.0,Completed,1.39,2.87,1.42,2.85,1.38,3.07,1.49,2.84,1.4,2.86
ATP,2006,36,London,Wimbledon,2006-07-09,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Nadal R.,1.0,2.0,7260.0,4545.0,6.0,0.0,7,6,6,7,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.17,5.0,1.19,5.06,1.183,5.95,1.18,5.0
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Greul S.,60.0,76.0,651.0,509.0,6.0,4.0,6,4,1,6,6.0,3.0,,,3.0,1.0,Completed,1.25,3.75,1.25,4.0,1.28,3.46,1.286,4.2,1.28,3.5
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Young D.,23.0,577.0,1183.0,40.0,4.0,6.0,6,3,6,0,6.0,1.0,,,3.0,1.0,Completed,1.03,11.0,1.03,12.0,1.04,9.25,1.043,19.0,1.02,20.0
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Hrbaty D.,54.0,22.0,745.0,1200.0,7.0,5.0,6,1,6,3,,,,,3.0,0.0,Completed,1.9,1.8,1.9,1.9,1.83,1.91,1.901,2.01,1.88,1.88
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Sanguinetti D.,41.0,57.0,910.0,690.0,6.0,7.0,6,4,6,4,6.0,4.0,,,3.0,1.0,Completed,1.44,2.62,1.45,2.75,1.48,2.53,1.485,2.86,1.45,2.65
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Acasuso J.,43.0,27.0,820.0,1110.0,6.0,3.0,3,6,7,6,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.8,1.9,1.81,2.0,1.75,2.05,1.862,2.06,1.88,1.88
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Clement A.,179.0,47.0,226.0,802.0,7.0,5.0,6,2,7,5,,,,,3.0,0.0,Completed,4.0,1.22,4.25,1.22,4.06,1.21,4.68,1.245,4.1,1.22
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Serra F.,10.0,44.0,1890.0,815.0,6.0,2.0,6,1,6,3,,,,,3.0,0.0,Completed,1.06,8.0,1.05,10.0,1.06,7.79,1.071,12.0,1.07,8.0
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Saretta F.,5.0,121.0,2190.0,360.0,6.0,2.0,6,1,6,2,,,,,3.0,0.0,Completed,1.06,8.0,1.06,9.0,1.07,7.19,1.069,12.5,1.06,8.5
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Lee H.T.,Ramirez-Hidalgo R.,70.0,56.0,576.0,695.0,7.0,5.0,6,4,6,0,,,,,3.0,0.0,Completed,1.44,2.62,1.37,3.1,1.39,2.83,1.36,3.58,1.37,2.98
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Gimelstob J.,Marach O.,73.0,95.0,528.0,432.0,6.0,2.0,6,3,7,5,,,,,3.0,0.0,Completed,1.36,3.0,1.37,3.1,1.37,2.92,1.41,3.24,1.36,3.0
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Simmonds P.,29.0,240.0,1060.0,166.0,6.0,1.0,6,3,6,1,,,,,3.0,0.0,Completed,1.02,12.0,1.03,12.0,1.04,9.25,1.04,21.0,1.03,14.0
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Bracciali D.,52.0,64.0,756.0,617.0,7.0,5.0,6,4,6,1,,,,,3.0,0.0,Completed,1.83,1.83,1.9,1.9,1.75,2.0,2.0,1.909,1.88,1.88
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Waske A.,8.0,102.0,1922.0,410.0,7.0,6.0,7,6,6,3,,,,,3.0,0.0,Completed,1.1,6.5,1.1,7.0,1.1,6.75,1.093,9.8,1.1,6.6
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Chiudinelli M.,Vicente F.,306.0,99.0,120.0,420.0,6.0,4.0,6,1,6,4,,,,,3.0,0.0,Completed,1.44,2.62,1.48,2.65,1.45,2.6,1.549,2.72,1.45,2.65
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Ljubicic I.,77.0,3.0,505.0,3315.0,6.0,3.0,6,3,6,3,,,,,3.0,0.0,Completed,3.75,1.25,4.0,1.25,4.06,1.21,4.74,1.242,3.95,1.23
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Pless K.,Martin A.,116.0,50.0,372.0,779.0,3.0,6.0,3,6,7,6,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.66,2.1,1.67,2.2,1.6,2.3,1.649,2.44,1.68,2.12
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Chela J.I.,46.0,37.0,803.0,940.0,6.0,7.0,6,4,6,4,6.0,4.0,,,3.0,1.0,Completed,2.0,1.72,2.05,1.77,2.1,1.7,2.2,1.769,2.02,1.76
ATP,2006,51,New York,US Open,2006-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Almagro N.,13.0,45.0,1675.0,815.0,7.0,6.0,7,6,6,1,,,,,3.0,0.0,Completed,1.3,3.39,1.35,3.2,1.35,3.1,1.376,3.46,1.4,2.85
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Alves T.,Zabaleta M.,122.0,359.0,359.0,91.0,6.0,2.0,7,5,6,7,6.0,3.0,,,3.0,1.0,Completed,1.5,2.5,,,1.45,2.6,1.474,2.91,1.53,2.42
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Karlovic I.,34.0,69.0,968.0,586.0,6.0,4.0,7,6,7,5,,,,,3.0,0.0,Completed,1.28,3.5,1.33,3.3,1.25,3.75,1.361,3.57,1.3,3.4
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Morrison J.,67.0,157.0,605.0,260.0,6.0,3.0,7,6,6,4,,,,,3.0,0.0,Completed,2.62,1.44,2.75,1.45,2.6,1.45,3.05,1.444,2.65,1.45
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Volandri F.,112.0,53.0,383.0,750.0,4.0,6.0,7,6,6,4,7.0,6.0,,,3.0,1.0,Completed,1.39,2.75,1.35,3.2,1.35,3.1,1.38,3.43,1.35,3.1
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Nieminen J.,33.0,15.0,983.0,1610.0,6.0,4.0,7,5,6,2,,,,,3.0,0.0,Completed,1.9,1.8,2.08,1.75,1.95,1.8,2.13,1.813,1.98,1.78
ATP,2006,51,New York,US Open,2006-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Pavel A.,39.0,75.0,925.0,514.0,6.0,7.0,7,6,7,6,6.0,2.0,,,3.0,1.0,Completed,1.25,3.75,1.27,3.8,1.3,3.34,1.33,3.73,1.26,3.7
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Pashanski B.,14.0,87.0,1660.0,456.0,6.0,4.0,6,2,6,1,,,,,3.0,0.0,Completed,1.04,9.0,1.03,12.0,1.06,7.79,1.05,16.0,1.05,10.0
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Koubek S.,58.0,123.0,675.0,358.0,6.0,4.0,6,1,6,1,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.2,1.35,3.0,1.373,3.48,1.38,2.92
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Berrer M.,4.0,128.0,3155.0,339.0,4.0,6.0,6,7,6,3,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.08,7.0,1.1,7.0,1.06,7.79,1.137,7.6,1.08,7.5
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Vik R.,104.0,85.0,400.0,487.0,6.0,1.0,6,1,3,6,6.0,3.0,,,3.0,1.0,Completed,1.16,4.5,1.22,4.25,1.2,4.25,1.25,4.6,1.22,4.1
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Sweeting R.,Coria G.,495.0,42.0,53.0,835.0,3.0,2.0,,,,,,,,,1.0,0.0,Retired,2.37,1.53,,,2.4,1.53,2.4,1.667,2.15,1.67
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Patience O.,30.0,103.0,1010.0,407.0,6.0,0.0,6,2,6,2,,,,,3.0,0.0,Completed,1.11,6.0,1.12,6.25,1.13,5.5,1.133,7.8,1.11,6.0
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Horna L.,Garcia-Lopez G.,61.0,80.0,642.0,500.0,7.0,5.0,6,4,6,3,,,,,3.0,0.0,Completed,1.9,1.8,1.95,1.85,2.03,1.73,2.08,1.847,2.0,1.77
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Philippoussis M.,2.0,113.0,4625.0,381.0,6.0,4.0,6,4,6,4,,,,,3.0,0.0,Completed,1.06,8.0,1.08,8.0,1.07,7.19,1.071,12.0,1.08,7.5
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Johansson T.,36.0,40.0,950.0,925.0,6.0,3.0,6,4,5,7,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.57,2.25,1.55,2.45,1.46,2.6,1.575,2.64,1.54,2.4
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Vanek J.,11.0,101.0,1850.0,414.0,6.0,2.0,6,3,6,2,,,,,3.0,0.0,Completed,1.04,9.0,1.06,9.0,1.06,7.79,1.07,12.25,1.07,8.0
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Hajek J.,Dlouhy L.,83.0,96.0,495.0,430.0,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,1.83,1.83,1.81,2.0,1.8,1.95,1.885,2.03,1.82,1.94
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Hernych J.,Kim K.,97.0,86.0,426.0,459.0,6.0,1.0,6,4,3,6,7.0,5.0,,,3.0,1.0,Completed,1.83,1.83,1.81,2.0,1.83,1.91,1.806,2.14,1.84,1.92
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Moodie W.,Mirnyi M.,82.0,55.0,495.0,740.0,6.0,4.0,4,6,6,4,6.0,7.0,6.0,4.0,3.0,2.0,Completed,2.75,1.39,2.95,1.4,2.85,1.4,2.9,1.476,2.7,1.44
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Russell M.,31.0,160.0,1005.0,259.0,6.0,2.0,3,6,7,5,7.0,6.0,,,3.0,1.0,Completed,1.19,4.0,1.25,4.0,1.28,3.46,1.315,3.87,1.25,3.75
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Santoro F.,26.0,49.0,1115.0,781.0,6.0,4.0,6,1,3,6,6.0,1.0,,,3.0,1.0,Completed,1.5,2.5,1.48,2.65,1.5,2.45,1.488,2.85,1.5,2.5
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Montanes A.,17.0,74.0,1515.0,519.0,7.0,5.0,6,4,6,3,,,,,3.0,0.0,Completed,1.03,11.0,1.05,10.0,1.06,7.79,1.083,11.0,1.05,10.0
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Kubot L.,Vliegen K.,138.0,38.0,297.0,940.0,2.0,6.0,6,1,6,4,1.0,6.0,6.0,3.0,3.0,2.0,Completed,3.5,1.28,3.5,1.3,3.35,1.3,3.91,1.312,3.6,1.27
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Wang Y.T.,1.0,109.0,7295.0,394.0,6.0,4.0,6,1,6,0,,,,,3.0,0.0,Completed,1.0,26.0,1.01,16.0,1.01,16.0,1.01,73.5,1.01,40.0
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Sluiter R.,Odesnik W.,89.0,181.0,447.0,225.0,6.0,4.0,6,4,7,5,,,,,3.0,0.0,Completed,1.5,2.5,1.5,2.6,1.55,2.35,1.538,2.76,1.52,2.45
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Calleri A.,48.0,28.0,785.0,1085.0,7.0,5.0,7,6,6,7,6.0,3.0,,,3.0,1.0,Completed,2.37,1.53,2.65,1.48,2.45,1.5,3.02,1.45,2.5,1.5
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Okun N.,Starace P.,255.0,100.0,148.0,418.0,6.0,2.0,6,0,4,6,6.0,2.0,,,3.0,1.0,Completed,1.36,3.0,,,1.35,3.1,1.383,3.41,,
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Kunitsyn I.,25.0,115.0,1125.0,375.0,6.0,2.0,6,3,6,4,,,,,3.0,0.0,Completed,1.08,7.0,1.1,7.0,1.09,6.68,1.097,9.28,1.1,6.6
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,di Mauro A.,Melzer J.,94.0,68.0,437.0,595.0,5.0,7.0,6,1,7,5,7.0,5.0,,,3.0,1.0,Completed,5.0,1.14,6.25,1.12,5.19,1.14,6.9,1.154,5.5,1.13
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Schuettler R.,66.0,78.0,605.0,504.0,6.0,4.0,6,7,6,3,6.0,3.0,,,3.0,1.0,Completed,1.66,2.1,1.67,2.2,1.75,2.05,1.676,2.38,1.74,2.04
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Rusedski G.,62.0,136.0,640.0,310.0,7.0,6.0,6,2,6,3,,,,,3.0,0.0,Completed,1.22,4.0,1.25,4.0,1.25,3.75,1.233,4.9,1.25,3.75
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Delgado R.,6.0,108.0,2175.0,397.0,4.0,6.0,6,4,7,5,6.0,0.0,,,3.0,1.0,Completed,1.06,8.0,1.06,9.0,1.07,7.19,1.07,12.3,1.06,8.5
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Del Potro J.M.,129.0,114.0,334.0,380.0,7.0,6.0,6,2,4,6,7.0,5.0,,,3.0,1.0,Completed,2.25,1.57,2.35,1.6,2.45,1.5,2.48,1.633,2.21,1.63
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Goodall J.,59.0,260.0,660.0,146.0,6.0,3.0,6,2,3,6,6.0,3.0,,,3.0,1.0,Completed,1.14,5.0,1.18,4.85,1.17,4.67,1.183,5.95,1.16,4.9
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Spadea V.,Muller G.,84.0,91.0,490.0,443.0,6.0,2.0,6,4,6,3,,,,,3.0,0.0,Completed,1.61,2.2,1.62,2.3,1.65,2.15,1.741,2.25,1.64,2.2
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Seppi A.,24.0,71.0,1175.0,565.0,6.0,4.0,6,4,6,2,,,,,3.0,0.0,Completed,1.72,2.0,1.85,1.95,1.83,1.91,1.893,2.02,1.88,1.88
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Monaco J.,7.0,72.0,2085.0,564.0,6.0,3.0,7,5,7,6,,,,,3.0,0.0,Completed,1.04,9.0,1.06,9.0,1.09,6.68,1.071,12.0,1.1,6.7
ATP,2006,51,New York,US Open,2006-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Kuznetsov A.,16.0,269.0,1525.0,141.0,6.0,2.0,6,4,6,0,,,,,3.0,0.0,Completed,1.05,8.5,1.05,10.0,1.06,7.79,1.057,14.5,1.04,11.0
